Year,Economy,Economy Label,TEU (Twenty foot Equivalent Unit),TEU (Twenty foot Equivalent Unit) Footnote,TEU (Twenty foot Equivalent Unit) Missing value
2024,630,"Puerto Rico",1300000,,
2024,634,"Qatar",1421000,,
2024,410,"Republic of Korea",31850924,,
2024,638,"Reunion",376797,,
2024,642,"Romania",989795,,
2024,643,"Russian Federation",5187096,,
2024,662,"Saint Lucia",,,"Not publishable"
2024,670,"Saint Vincent and the Grenadines",24416,,
2024,882,"Samoa",53017,,
2024,682,"Saudi Arabia",8029571,,
2024,686,"Senegal",881239,,
2024,702,"Singapore",41124100,,
2024,534,"Sint Maarten (Dutch part)",,,"Not publishable"
2024,705,"Slovenia",1133340,,
2024,710,"South Africa",4303682,,
2024,724,"Spain",18114517,,
2024,144,"Sri Lanka",7782776,,
2024,729,"Sudan",,,"Not publishable"
2024,736,"Sudan (...2011)",,,"Not applicable"
2024,740,"Suriname",105949,,
2024,752,"Sweden",1640487,,
2024,760,"Syrian Arab Republic",,,"Not publishable"
2024,764,"Thailand",11432626,,
2024,768,"Togo",2006435,,
2024,780,"Trinidad and Tobago",,,"Not publishable"
2024,788,"Tunisia",491955,,
2024,792,"Turkiye",13507070,,
2024,804,"Ukraine",,,"Not publishable"
2024,784,"United Arab Emirates",23466906,,
2024,826,"United Kingdom",9621469,,
2024,834,"United Republic of Tanzania",985000,,
2024,840,"United States",59707490,,
2024,858,"Uruguay",1115000,,
2024,862,"Venezuela (Bolivarian Rep. of)",,,"Not publishable"
2024,704,"Viet Nam",24423183,,
2024,887,"Yemen",380000,,
2024,5600,"Asia and Oceania",626690225,,
2024,5702,"Northern America and Europe",183380837,,
2024,5706,"Europe, Northern America, Australia and New Zealand",196331408,,
2024,5703,"Central and Southern Asia",41293867,,
2024,5704,"Eastern and South-Eastern Asia",514542755,,
2024,5705,"Western Asia and Northern Africa",80848109,,
2024,1400,"Developing economies",666786156,,
2024,1410,"Developing economies: Africa",44341039,,
2024,1411,"Developing economies: Northern Africa",23475654,,
2024,1412,"Developing economies: Sub-Saharan Africa",20865385,,
2024,1420,"Developing economies: Americas",65888704,,
2024,1460,"Developing economies: Asia and Oceania",556556413,,
2024,1430,"Developing economies: Asia",556025836,,
2024,1433,"Developing economies: Eastern Asia",327327046,,
2024,1435,"Developing economies: South-eastern Asia",133478102,,
2024,1432,"Developing economies: Southern Asia",41293867,,
2024,1434,"Developing economies: Western Asia",53926821,,
2024,1450,"Developing economies: Oceania",530577,,
2024,1500,"Developed economies",253514649,,
2024,1520,"Developed economies: Americas",66101528,,
2024,1560,"Developed economies: Asia and Oceania",70133812,,
2024,1530,"Developed economies: Asia",57183241,,
2024,1550,"Developed economies: Oceania",12950571,,
2024,1540,"Developed economies: Europe",117279309,,
2024,1600,"Developing economies excluding China",367082356,,
2024,1601,"Developing economies excluding LDCs",654126695,,
2024,1610,"LDCs (Least developed countries)",12659461,,
2024,1614,"LDCs: Africa",6911264,,
2024,1612,"LDCs: Asia",5546683,,
2024,1615,"LDCs: Islands and Haiti",201514,,
2024,1640,"SIDS (Small island developing States) (UN-OHRLLS)",51706318,,
2024,1641,"SIDS: Atlantic and Indian Ocean",557636,,
2024,1642,"SIDS: Caribbean",9494005,,
2024,1643,"SIDS: Pacific",41654677,,
2024,2711,"BRICS",396665638,,
2024,3412,"European Union (2020 …)",102270122,,
2024,3916,"G20 (Group of Twenty)",563620421,,
2024,3919,"G-77 (Group of 77)",612898387,,
2024,3905,"OECD (Organisation for Economic Cooperation and Development)",278026329,,
